Timestamp,Device ID,RSSI
157,0,66
157,1,59
157,2,52
157,3,48
157,4,55
157,5,59
157,6,66
157,7,74
157,8,62
157,9,61
157,10,49
185,0,66
185,1,60
185,2,47
185,3,48
185,4,54
185,5,61
185,6,68
185,7,76
185,8,61
185,9,64
185,10,48
185,12,49
185,13,61
214,0,64
214,1,64
214,2,53
214,3,45
214,4,55
214,5,56
214,6,64
214,7,73
214,8,66
214,9,61
214,10,50
214,12,50
214,13,58
242,0,62
242,1,68
242,2,65
242,3,47
242,4,56
242,5,60
242,6,67
242,7,72
242,8,63
242,9,62
242,10,51
242,12,52
242,13,55
270,0,66
270,1,66
270,2,77
270,3,76
270,4,55
270,5,54
270,6,65
270,7,70
270,8,61
270,9,61
270,10,49
270,12,52
270,13,55
299,0,64
299,1,66
299,2,76
299,3,83
299,4,79
299,5,58
299,6,64
299,7,72
299,8,62
299,9,65
299,10,48
299,12,51
299,13,55
327,0,62
327,1,64
327,2,82
327,3,77
327,4,66
327,5,81
327,6,64
327,7,78
327,8,64
327,9,61
327,10,48
327,12,48
327,13,56
355,0,66
355,1,65
355,2,76
355,3,84
355,4,66
355,5,77
355,6,82
355,7,70
355,8,65
355,9,64
355,10,54
355,12,49
355,13,60
384,0,65
384,1,66
384,2,74
384,3,82
384,4,67
384,5,84
384,6,90
384,7,91
384,8,70
384,9,64
384,10,55
384,12,50
384,13,61
412,0,63
412,1,64
412,2,80
412,3,82
412,4,62
412,5,79
412,6,83
412,7,93
412,8,92
412,9,63
412,10,50
412,12,53
412,13,61
440,0,63
440,1,66
440,2,74
440,3,84
440,4,67
440,5,83
440,6,84
440,7,90
440,8,92
440,9,90
440,10,51
440,12,49
440,13,60
469,0,63
469,1,66
469,2,75
469,3,84
469,4,66
469,5,79
469,6,90
469,7,92
469,8,88
469,9,90
469,12,49
469,13,59
497,0,80
497,1,88
497,2,76
497,3,79
497,4,85
497,5,82
497,6,89
497,7,76
497,8,66
497,9,67
497,12,92
497,13,84
526,0,77
526,1,81
526,2,78
526,3,85
526,4,85
526,5,82
526,6,75
526,7,73
526,8,68
526,9,67
554,0,75
554,1,86
554,2,75
554,3,82
554,4,90
554,5,82
554,6,83
554,7,76
554,8,68
554,9,67
582,0,78
582,1,88
582,2,78
582,3,81
582,4,90
582,5,87
582,6,75
582,7,77
582,8,64
582,9,68
611,0,81
611,1,87
611,2,76
611,3,82
611,4,84
611,5,81
611,6,78
611,7,72
611,8,68
611,9,68
639,0,80
639,1,82
639,2,79
639,3,84
639,4,85
639,5,83
639,6,73
639,7,71
639,8,64
639,9,67
667,0,85
667,1,88
667,2,77
667,3,82
667,4,87
667,5,78
667,6,85
667,7,71
667,8,66
667,9,69
696,0,85
696,1,88
696,2,76
696,3,83
696,4,87
696,5,85
696,6,76
696,7,75
696,8,66
696,9,67
724,0,84
724,1,87
724,2,77
724,3,82
724,4,90
724,5,82
724,6,73
724,7,70
724,8,64
724,9,68
752,0,84
752,1,86
752,2,75
752,3,82
752,4,87
752,5,80
752,6,74
752,7,74
752,8,66
752,9,68
781,0,80
781,1,82
781,2,78
781,3,85
781,4,85
781,5,84
781,6,87
781,7,75
781,8,67
781,9,67
809,0,81
809,1,82
809,2,79
809,3,82
809,4,89
809,5,81
809,6,83
809,7,78
809,8,63
809,9,67
837,0,85
837,1,84
837,2,79
837,3,81
837,4,91
837,5,81
837,6,73
837,7,68
837,8,67
837,9,68
866,0,80
866,1,83
866,2,79
866,3,80
866,4,89
866,5,82
866,6,79
866,7,68
866,8,66
866,9,66
894,0,78
894,1,85
894,2,78
894,3,83
894,4,90
894,5,78
894,6,78
894,7,68
894,8,67
894,9,67
922,0,85
922,1,83
922,2,79
922,3,79
922,4,90
922,5,84
922,6,81
922,7,79
922,8,65
922,9,67
951,0,81
951,1,84
951,2,78
951,3,84
951,4,89
951,5,81
951,6,86
951,7,68
951,8,66
951,9,67
979,0,79
979,1,81
979,2,78
979,3,85
979,4,88
979,5,86
979,6,88
979,7,72
979,8,67
979,9,66
1007,0,83
1007,1,81
1007,2,78
1007,3,84
1007,4,89
1007,5,76
1007,6,81
1007,7,79
1007,8,66
1007,9,66
1036,0,80
1036,1,82
1036,2,78
1036,3,78
1036,4,87
1036,5,77
1036,6,72
1036,7,72
1036,8,63
1036,9,66
1064,0,80
1064,1,81
1064,2,78
1064,3,85
1064,4,89
1064,5,78
1064,6,83
1064,7,79
1064,8,67
1064,9,66
1092,0,78
1092,1,82
1092,2,80
1092,3,81
1092,4,87
1092,5,82
1092,6,78
1092,7,74
1092,8,66
1092,9,67
1121,0,83
1121,1,83
1121,2,81
1121,3,84
1121,4,87
1121,5,84
1121,6,72
1121,7,79
1121,8,67
1121,9,66
1149,0,82
1149,1,81
1149,2,76
1149,3,84
1149,4,88
1149,5,86
1149,6,85
1149,7,72
1149,8,65
1149,9,64
1149,12,89
1177,0,84
1177,1,81
1177,2,79
1177,3,84
1177,4,87
1177,5,83
1177,6,81
1177,7,68
1177,8,64
1177,9,65
1177,12,93
1206,0,82
1206,1,79
1206,2,80
1206,3,86
1206,4,86
1206,5,79
1206,6,83
1206,7,68
1206,8,68
1206,9,65
1234,0,84
1234,1,80
1234,2,79
1234,3,84
1234,4,85
1234,5,79
1234,6,85
1234,7,70
1234,8,64
1234,9,65
1262,0,82
1262,1,78
1262,2,80
1262,3,83
1262,4,91
1262,5,84
1262,6,73
1262,7,79
1262,8,66
1262,9,65
1262,12,93
1262,13,90
1291,0,80
1291,1,84
1291,2,76
1291,3,83
1291,4,84
1291,5,88
1291,6,82
1291,7,77
1291,8,68
1291,9,66
1291,12,93
1291,13,91
1319,0,78
1319,1,89
1319,2,75
1319,3,86
1319,4,85
1319,5,88
1319,6,73
1319,7,73
1319,8,64
1319,9,65
1319,12,93
1319,13,91
1347,0,86
1347,1,88
1347,2,76
1347,3,84
1347,4,90
1347,5,83
1347,6,72
1347,7,77
1347,8,68
1347,9,66
1347,13,88
1375,0,81
1375,1,88
1375,2,78
1375,3,92
1375,4,92
1375,5,80
1375,6,71
1375,7,71
1375,8,63
1375,9,65
1375,12,93
1375,13,91
1404,1,93
1404,2,78
1404,3,83
1404,4,90
1404,5,88
1404,6,82
1404,7,71
1404,8,63
1404,9,65
1404,13,87
1432,1,93
1432,2,78
1432,3,85
1432,4,79
1432,5,79
1432,6,73
1432,7,72
1432,8,68
1432,9,67
1432,12,93
1432,13,92
1460,1,91
1460,2,77
1460,3,85
1460,4,93
1460,5,90
1460,6,84
1460,7,72
1460,8,65
1460,9,66
1489,1,92
1489,2,73
1489,3,79
1489,4,92
1489,5,88
1489,6,86
1489,7,69
1489,8,62
1489,9,66
1489,12,93
1517,0,80
1517,1,93
1517,2,73
1517,3,93
1517,4,92
1517,5,88
1517,6,88
1517,7,72
1517,8,68
1517,9,66
1517,12,93
1517,13,93
1545,0,83
1545,1,90
1545,2,74
1545,3,88
1545,4,91
1545,5,79
1545,6,88
1545,7,69
1545,8,67
1545,9,66
1545,12,93
1574,0,82
1574,1,90
1574,2,75
1574,3,91
1574,4,92
1574,5,76
1574,6,84
1574,7,69
1574,8,65
1574,9,68
1574,13,93
1602,0,82
1602,1,91
1602,2,75
1602,3,90
1602,4,91
1602,5,91
1602,6,90
1602,7,69
1602,8,68
1602,9,66
1602,12,87
1630,0,86
1630,1,90
1630,2,78
1630,3,88
1630,4,93
1630,5,81
1630,6,85
1630,7,78
1630,8,64
1630,9,67
1630,12,90
1658,0,82
1658,1,89
1658,2,76
1658,3,86
1658,4,92
1658,5,75
1658,6,72
1658,7,67
1658,8,70
1658,9,68
1658,12,93
1687,0,84
1687,1,92
1687,2,75
1687,3,86
1687,4,92
1687,5,80
1687,6,83
1687,7,67
1687,8,65
1687,9,66
1687,12,93
1715,0,82
1715,1,90
1715,2,76
1715,3,86
1715,4,92
1715,5,80
1715,6,80
1715,7,74
1715,8,64
1715,9,66
1715,12,93
1743,0,81
1743,1,90
1743,2,73
1743,3,88
1743,4,93
1743,5,75
1743,6,89
1743,7,70
1743,8,64
1743,9,66
1743,12,87
1772,0,80
1772,1,90
1772,2,72
1772,3,92
1772,4,87
1772,5,76
1772,6,84
1772,7,69
1772,8,64
1772,9,66
1772,12,90
1800,0,81
1800,1,89
1800,2,76
1800,3,88
1800,4,84
1800,5,80
1800,6,72
1800,7,68
1800,8,68
1800,9,67
1828,0,84
1828,1,89
1828,2,75
1828,3,90
1828,4,90
1828,5,82
1828,6,84
1828,7,71
1828,8,66
1828,9,66
1828,13,93
1857,0,85
1857,1,90
1857,2,78
1857,3,71
1857,4,86
1857,5,79
1857,6,78
1857,7,70
1857,8,67
1857,9,66
1885,0,82
1885,1,83
1885,2,88
1885,3,75
1885,4,78
1885,5,73
1885,6,90
1885,7,75
1885,8,66
1885,9,67
1913,0,85
1913,1,86
1913,2,93
1913,3,75
1913,4,80
1913,5,82
1913,6,90
1913,7,68
1913,8,66
1913,9,66
1942,0,90
1942,1,82
1942,2,93
1942,3,70
1942,4,87
1942,5,83
1942,6,83
1942,7,71
1942,8,62
1942,9,87
1970,0,83
1970,1,91
1970,3,70
1970,4,83
1970,5,82
1970,6,86
1970,7,68
1970,8,62
1970,9,92
1998,0,83
1998,1,92
1998,3,83
1998,4,81
1998,5,79
1998,6,82
1998,7,68
1998,8,62
2027,0,85
2027,1,91
2027,3,79
2027,4,82
2027,5,78
2027,6,81
2027,7,68
2027,8,68
2027,12,92
2055,0,79
2055,1,89
2055,3,83
2055,4,84
2055,5,78
2055,6,73
2055,7,72
2055,8,66
2083,0,86
2083,1,88
2083,2,92
2083,3,76
2083,4,90
2083,5,92
2083,6,71
2083,7,74
2083,8,63
2083,9,93
2111,0,82
2111,1,87
2111,2,84
2111,3,92
2111,4,87
2111,5,85
2111,6,75
2111,7,75
2111,8,64
2111,9,90
2111,12,93
2140,0,83
2140,1,86
2140,3,80
2140,4,88
2140,5,88
2140,6,78
2140,7,81
2140,8,67
2140,12,92
2168,0,86
2168,1,87
2168,4,90
2168,5,78
2168,6,72
2168,7,82
2168,8,66
2196,0,87
2196,1,87
2196,3,73
2196,4,92
2196,5,85
2196,6,72
2196,7,78
2196,8,62
2225,0,87
2225,1,86
2225,3,75
2225,4,90
2225,5,86
2225,6,77
2225,7,79
2225,8,66
2225,13,89
2253,0,90
2253,1,88
2253,3,84
2253,4,87
2253,5,89
2253,6,75
2253,7,79
2253,8,69
2253,9,93
2281,0,91
2281,1,89
2281,2,93
2281,3,89
2281,4,90
2281,5,90
2281,6,88
2281,7,87
2281,8,88
2281,13,92
2310,0,83
2310,1,88
2310,2,91
2310,3,87
2310,4,87
2310,5,83
2310,6,83
2310,7,91
2310,8,90
2310,13,93
2338,9,68
2338,12,90
2366,2,93
2394,2,86
2394,9,88
2394,12,93
2422,0,93
2422,1,93
2451,0,77
2451,1,90
2451,3,85
2451,4,88
2451,5,91
2451,6,88
2451,7,85
2451,8,87
2451,9,93
2479,0,67
2479,1,72
2479,3,90
2479,4,74
2479,5,92
2479,6,73
2479,7,79
2479,13,93
2507,0,87
2507,1,88
2507,3,89
2507,4,89
2507,5,85
2507,6,78
2507,7,82
2507,13,86
2535,0,91
2535,1,88
2535,3,83
2535,4,92
2535,5,91
2535,6,82
2535,7,79
2563,2,86
2563,7,93
2563,9,93
2563,12,88
2592,2,91
2592,9,93
2592,12,92
2620,0,93
2620,1,93
2620,2,83
2620,3,93
2620,6,93
2620,7,93
2620,12,89
2648,0,93
2648,2,62
2648,3,93
2648,9,92
2648,12,81
2676,0,93
2676,3,88
2676,7,93
2676,12,93
2704,7,93
2704,12,93
2733,2,92
2733,7,93
2733,12,90
2761,1,93
2761,2,93
2789,4,93
2817,3,93
2817,4,93
2845,3,93
2845,4,93
2845,5,92
2845,6,93
2845,12,93
2874,0,93
2874,2,89
2874,4,89
2874,6,87
2902,2,93
2902,4,79
2902,5,93
2902,9,93
2930,1,93
2930,3,93
2930,4,89
2930,5,93
2930,6,93
2930,7,93
2930,12,93
2958,2,93
2958,4,93
2986,2,93
2986,4,91
3014,1,93
3014,4,83
3014,7,93
3014,9,93
3043,3,92
3043,4,71
3043,13,92
3071,4,73
3099,4,73
3127,4,66
3155,4,74
3184,4,69
3212,4,66
3240,1,93
3240,4,92
3240,6,93
3268,2,92
3296,2,91
3296,4,91
3325,4,93
3353,4,92
3381,0,93
3409,3,93
3409,6,93
3437,0,93
3437,1,93
3437,4,87
3437,6,93
3465,2,79
3465,6,93
3494,6,87
3522,0,93
3522,1,92
3522,6,90
3522,7,93
3550,0,93
3550,1,89
3550,4,88
3550,6,92
3550,13,93
3578,0,93
3578,1,92
3578,2,93
3578,4,91
3578,6,92
3578,7,92
3578,12,89
3606,0,93
3606,1,92
3606,7,92
3635,0,92
3635,1,92
3635,5,93
3635,6,93
3663,0,93
3663,1,86
3663,3,93
3663,7,93
3691,6,93
3691,7,92
3719,1,93
3719,7,93
3747,0,93
3747,1,91
3747,6,93
3776,1,93
3776,3,93
3804,1,93
3804,6,93
3832,1,93
3860,1,93
3860,6,93
3888,1,93
3916,1,93
3916,3,93
3945,1,93
4029,1,93
4085,1,93
4085,5,93
4114,1,93
4114,6,93
4170,1,93
4170,3,93
4170,5,92
4198,1,93
4226,1,86
4226,5,93
4226,6,92
4226,13,93
4255,12,92
4283,12,93
4311,1,93
4311,5,93
4311,6,93
4339,1,93
4339,3,93
4339,4,92
4339,12,93
4367,1,93
4367,12,87
4395,1,86
4395,3,93
4395,4,87
4395,12,92
4424,1,86
4424,3,93
4424,4,93
4424,5,90
4424,6,85
4424,12,91
4452,0,92
4452,1,84
4452,2,90
4452,3,92
4452,4,93
4452,6,92
4452,12,93
4480,0,93
4480,1,81
4480,2,93
4480,3,91
4480,5,93
4480,6,92
4508,1,85
4508,3,84
4508,4,93
4508,5,93
4508,6,90
4508,7,93
4536,0,93
4536,1,88
4536,2,93
4536,3,93
4536,5,91
4536,6,93
4536,7,93
4565,0,92
4565,1,81
4565,3,92
4565,6,93
4565,12,91
4565,13,93
4593,0,91
4593,1,83
4593,3,92
4621,0,93
4621,1,84
4621,3,89
4621,5,93
4649,1,90
4649,6,93
4677,1,91
4677,2,93
4706,1,91
4706,6,93
4734,0,93
4734,1,90
4734,6,91
4762,1,93
4790,1,91
4790,2,93
4818,1,93
4846,0,93
4846,1,93
4846,6,93
4875,1,93
4875,7,93
4903,1,92
4931,1,93
4959,1,93
4987,1,93
5016,1,93
5044,1,90
5072,0,93
5072,1,91
5100,1,87
5128,0,93
5128,1,90
5128,7,93
5157,1,90
5185,0,93
5185,1,91
5185,4,93
5185,7,87
5213,0,93
5213,4,93
5213,6,93
5241,4,78
5269,4,93
5326,4,92
5326,12,86
5354,4,93
5382,12,92
5410,0,93
5410,1,92
5410,5,93
