250
585330,0,-77
585330,1,-128
585330,2,-128
585330,3,-128
585330,4,-128
585330,5,-128
585330,6,-128
585330,7,-128
585330,8,-128
585330,9,-128
585330,10,-128
585330,11,-128
585330,12,-128
585330,13,-128
585330,14,-128
660984,0,-79
660984,1,-128
660984,2,-80
660984,3,-82
660984,4,-55
660984,5,-59
660984,6,-83
660984,7,-96
660984,8,-74
660984,9,-59
660984,10,-71
660984,11,-75
660984,12,-71
660984,13,-62
660984,14,-77
736627,0,-78
736627,1,-128
736627,2,-79
736627,3,-81
736627,4,-54
736627,5,-55
736627,6,-81
736627,7,-96
736627,8,-73
736627,9,-61
736627,10,-72
736627,11,-74
736627,12,-73
736627,13,-63
736627,14,-75
812247,0,-81
812247,1,-128
812247,2,-75
812247,3,-77
812247,4,-55
812247,5,-55
812247,6,-86
812247,7,-92
812247,8,-72
812247,9,-62
812247,10,-71
812247,11,-74
812247,12,-72
812247,13,-59
812247,14,-73
887854,0,-54
887854,1,-128
887854,2,-54
887854,3,-72
887854,4,-77
887854,5,-75
887854,6,-77
887854,7,-78
887854,8,-75
887854,9,-83
887854,10,-74
887854,11,-74
887854,12,-79
887854,13,-78
887854,14,-70
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
249
963513,0,-55
963513,1,-128
963513,2,-55
963513,3,-77
963513,4,-84
963513,5,-77
963513,6,-85
963513,7,-82
963513,8,-77
963513,9,-77
963513,10,-73
963513,11,-82
963513,12,-74
963513,13,-75
963513,14,-77
1039085,0,-61
1039085,1,-128
1039085,2,-51
1039085,3,-70
1039085,4,-95
1039085,5,-95
1039085,6,-84
1039085,7,-88
1039085,8,-70
1039085,9,-84
1039085,10,-59
1039085,11,-71
1039085,12,-81
1039085,13,-85
1039085,14,-73
1114659,0,-54
1114659,1,-128
1114659,2,-50
1114659,3,-75
1114659,4,-91
1114659,5,-91
1114659,6,-85
1114659,7,-76
1114659,8,-78
1114659,9,-83
1114659,10,-58
1114659,11,-72
1114659,12,-86
1114659,13,-91
1114659,14,-67
1190181,0,-73
1190181,1,-128
1190181,2,-53
1190181,3,-66
1190181,4,-96
1190181,5,-91
1190181,6,-97
1190181,7,-94
1190181,8,-94
1190181,9,-95
1190181,10,-80
1190181,11,-72
1190181,12,-128
1190181,13,-128
1190181,14,-92
1265662,0,-89
1265662,1,-128
1265662,2,-86
1265662,3,-87
1265662,4,-91
1265662,5,-89
1265662,6,-87
1265662,7,-88
1265662,8,-85
1265662,9,-94
1265662,10,-77
1265662,11,-69
1265662,12,-128
1265662,13,-128
1265662,14,-85
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
248
1341247,0,-87
1341247,1,-128
1341247,2,-82
1341247,3,-84
1341247,4,-91
1341247,5,-85
1341247,6,-94
1341247,7,-88
1341247,8,-88
1341247,9,-94
1341247,10,-78
1341247,11,-68
1341247,12,-128
1341247,13,-128
1341247,14,-88
1416765,0,-90
1416765,1,-128
1416765,2,-85
1416765,3,-84
1416765,4,-90
1416765,5,-84
1416765,6,-86
1416765,7,-89
1416765,8,-92
1416765,9,-93
1416765,10,-78
1416765,11,-69
1416765,12,-128
1416765,13,-128
1416765,14,-128
1492284,0,-90
1492284,1,-128
1492284,2,-84
1492284,3,-80
1492284,4,-89
1492284,5,-89
1492284,6,-84
1492284,7,-88
1492284,8,-92
1492284,9,-93
